anime_id,anime_url,image_url,name,english_name,score,genres,synopsis,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
51490,https://myanimelist.net/anime/51490/Wo_Kao_Chongzhi_Dang_Wudi,https://cdn.myanimelist.net/images/anime/1630/125190.jpg,Wo Kao Chongzhi Dang Wudi,Make Money To Be King,6.39,"Action, Fantasy","The earth's energy was depleted, Lin Yi changed his destiny and participated in the ""Lingshen Continent"" game closed beta, but he lost his memory due to a system failure and was trapped in the game. Plug-in, inexplicably embarked on the cultivation path, the only fly in the ointment is that this system is a bit of a waste of spirits. Cultivation progress is too slow? The exercises are not powerful enough? Weapons too weak? Simple, as long as there are enough spirit stones, any problem can be solved! In this way, relying on the blessing of the sky-defying system, Lin Yi crushed the whole way like a broken bamboo, several times in danger, rescued the mysterious girl Mo Baixue, broke through the army formation of armored soldiers, and defeated the huge boss who condensed the cold jade - guard the tomb. Beast, pass the test of demons... This continent seems peaceful, but in fact it is full of dangers. Lin Yigeng met Zhou Buzheng, who wanted to be his younger brother in danger, and Ji Yunyu, the ice cube-faced who didn't know each other. The mysterious old man Shangguan Hong, who only served roast chicken, has a long way to go. When Lin Yi relies on the system to be invincible, he is kidnapped by the beautiful royal sister Wu Tian and goes deep into the underground tomb to explore...

(Source: v.qq.com)",ONA,60,,Tencent Penguin Pictures,Suoyi Technology,Unknown,7 min per ep,PG-13 - Teens 13 or older,7776,12977,3,251,1410
51450,https://myanimelist.net/anime/51450/Happy_Music♪,https://cdn.myanimelist.net/images/anime/1861/121977.jpg,Happy Music♪,Happy Music♪,6.39,,"Animated music video for Happy Around!'s Happy Music♪. The track is the title song of their first single with the same name. It was also used as an insert song in the final episode of the D4DJ First Mix anime.

This music video initially released on D4DJ's official YouTube on April 17, 2020. It was later re-uploaded with a CM recut on October 23, 2020.

(Source: AniList)",Music,1,,,,Mixed media,2 min,PG-13 - Teens 13 or older,,15534,0,373,695
48828,https://myanimelist.net/anime/48828/Smile_Smile_Ship_Start,https://cdn.myanimelist.net/images/anime/1175/114610.jpg,Smile Smile Ship Start!,,6.39,,Music video for the song smile smile ship Start! by Aqours.,Music,1,,"Lantis, Bandai Namco Arts",Sunrise,Other,5 min,PG-13 - Teens 13 or older,,15070,3,405,794
44263,https://myanimelist.net/anime/44263/Shallys,https://cdn.myanimelist.net/images/anime/1848/121894.jpg,Shallys,Shallys,6.39,,"Official 3D music video for Aki Rosenthal's original song.
It is from the perspective of a half-elf singing and dancing to an ""otherworldly folk song"", incorporating elements from fairy tails and folklore in the imagery.",Music,1,,Hololive Production,,Original,4 min,G - All Ages,,17132,1,278,490
38095,https://myanimelist.net/anime/38095/Hatsujou_Switch__Otosareta_Shoujo-tachi_-_The_Animation,https://cdn.myanimelist.net/images/anime/1950/103761.jpg,Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,,6.39,Hentai,,OVA,1,,Pink Pineapple,Seven,Manga,24 min,Rx - Hentai,,8655,10,2011,5442
34937,https://myanimelist.net/anime/34937/Ichinen_Buri_no_The_Animation,https://cdn.myanimelist.net/images/anime/1252/115113.jpg,Ichinen Buri no The Animation,,6.39,Hentai,"As the summer break begins, a certain college student decides to pay a visit to his family in the countryside. Having been away for more than a year, he wants to cherish every moment of tranquility in sleepy rural surroundings, far from the hustle and bustle of a major city.

Greeting him on his arrival is his little cousin, Anna, who refers to him as ""Kou-chan."" They soon start hanging out, reminiscing their childhood together. Eventually, the two visit an inconspicuous hut—the place where Kou-chan seduced Anna during his previous visit. It is here that Anna is determined to make the most of her cousin's stay and show him how much she's matured over the last year. As memories of their last encounter resurface, she invites him to take the plunge into a whirlpool of sexual pleasure and continue where they started.

[Written by MAL Rewrite]",OVA,1,,"MS Pictures, Chippai",Studio 1st,Manga,18 min,Rx - Hentai,,7874,46,2908,6823
23477,https://myanimelist.net/anime/23477/Kakushi_Dere_Special,https://cdn.myanimelist.net/images/anime/1159/116650.jpg,Kakushi Dere Special,,6.39,Hentai,Short special included in the DVD Volume 3.,Special,1,,Pashmina,Peak Hunt,Manga,1 min,Rx - Hentai,,9327,2,1554,4372
8294,https://myanimelist.net/anime/8294/Shinshou_Genmukan,https://cdn.myanimelist.net/images/anime/7/26731.jpg,Shinshou Genmukan,,6.39,Hentai,"Kido is a private detective. One day, he receives a job offer. It is just to guard his client. He once tries to refuse it, but Mei, Kido's partner, tells him to accept it. Kido reluctantly accepts the offer and visits the client's house. There lives Ayano, a daughter of the client, Shibata, a butler, Imada, a janitor, Nozomi, a live-in maid, and Kaoru, Ayano's home tutor. Kido asks Shibata what's his job, but he just gives a vague answer. He doesn't know what to do, but he gradually gets to know the secret of the family....

(Source: ErogeShop)",OVA,4,,ChiChinoya,,Visual novel,15 min per ep,Rx - Hentai,,8872,9,1549,5077
44211,https://myanimelist.net/anime/44211/Rikujoubu_Joshi_wa_Ore_no_Nama_Onaho_The_Animation,https://cdn.myanimelist.net/images/anime/1759/112712.jpg,Rikujoubu Joshi wa Ore no Nama Onaho!!! The Animation,,6.39,Hentai,,OVA,2,,Showten,BreakBottle,Web manga,17 min per ep,Rx - Hentai,,8272,23,2420,6044
48654,https://myanimelist.net/anime/48654/Bitch_na_Inane-sama,https://cdn.myanimelist.net/images/anime/1162/114079.jpg,Bitch na Inane-sama,,6.39,Hentai,,OVA,4,,"Queen Bee, Mediabank",Blue bread,Manga,19 min per ep,Rx - Hentai,,7616,48,3276,7388
2325,https://myanimelist.net/anime/2325/Angel_Blade_Punish,https://cdn.myanimelist.net/images/anime/5/3662.jpg,Angel Blade Punish!,,6.39,"Adventure, Sci-Fi, Hentai","Moena was a normal college girl until she discovered that she had special powers hidden within her body by her father. When Dark Mother and her army of sexy demom women threaten the virgins of the world, Moena transforms into the naked masked heroine Angel Blade. Moena's stepmother, the weightly endowed Kyoka, is kidnapped by Dark Mother. With the help of a team of barely dressed heroines, Angel Blade storms the demon's stronghold. With the help of the dark-skinned succubus Nail, a former villian, they reach the heart of evil and face off with Dark Mother herself.

(Source: ANN)",OVA,3,,,Asahi Production,Original,27 min per ep,Rx - Hentai,,7529,21,3142,7600
35183,https://myanimelist.net/anime/35183/Gurazeni,https://cdn.myanimelist.net/images/anime/1365/95058.jpg,Gurazeni,Gurazeni: Money Pitch,6.39,Sports,"This is the story of Natsunosuke Honda, a pro baseball player—a relief pitcher who has been playing pro in a team called Spiders for 8 years. The team operates as a highly-stratified society, where the player's performance determines his annual salary. Natsunosuke is one of the highest paid players in the game. He measures how good players are by how much money they make, and he intends to be on top and stay there, and as such is always looking for players to challenge and does everything to insure that he is better than they are.

(Source: MAL News)",TV,12,spring 2018,"Kodansha, Ai Addiction, SKY PerfecTV!",Studio Deen,Manga,23 min per ep,PG-13 - Teens 13 or older,7738,6207,15,5110,12248
31866,https://myanimelist.net/anime/31866/Last_Exile__Ginyoku_no_Fam_Movie_-_Over_the_Wishes,https://cdn.myanimelist.net/images/anime/8/77934.jpg,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Last Exile: Fam, the Silver Wing - Over the Wishes",6.39,"Action, Adventure, Sci-Fi","A recap film with some new scenes.

The Sky Pirate Fam and Millia (the princess who Fam rescued as her Turan Kingdom faced devastation) wage a battle against the Ades Federation that reduced Turan to ashes, and aim to establish a revived Turan Kingdom.

(Source: ANN)",Movie,1,,,Gonzo,Original,1 hr 59 min,PG-13 - Teens 13 or older,7750,8911,4,723,5026
31156,https://myanimelist.net/anime/31156/Kuusen_Madoushi_Kouhosei_no_Kyoukan__Lecty_no_Ikimonogatari,https://cdn.myanimelist.net/images/anime/10/74863.jpg,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",Sky Wizards Academy OVA,6.39,"Action, Drama, Fantasy",Unaired episode bundled with the ninth light novel volume of Kuusen Madoushi Kouhosei no Kyoukan.,OVA,1,,,Diomedéa,Light novel,23 min,PG-13 - Teens 13 or older,7746,4628,16,10860,25619
50804,https://myanimelist.net/anime/50804/Inkou_Kyoushi_no_Sai_Seikatsu_Shidouroku,https://cdn.myanimelist.net/images/anime/1992/121190.jpg,Inkou Kyoushi no Sai* Seikatsu Shidouroku,,6.39,Hentai,"An episodic story that follows the sexual exploits of Fukama, a sleazy teacher who gets ahold of a notebook called the Sex Life Guidance Notebook, which has supernatural powers. When its user writes the name of a person and acts the user wants them to perform, the target is hypnotized to comply with the user's orders. Fukama uses this book to have his way with various female students he lusts after, stealing them from their love interests who are unaware of what he's doing. Each episode focuses on a different female character that Fukama hypnotizes.",OVA,2,,"Lune-Pictures, Antechinus",T-Rex,Manga,16 min per ep,Rx - Hentai,,8943,23,1977,4981
36784,https://myanimelist.net/anime/36784/Hataraku_Oniisan,https://cdn.myanimelist.net/images/anime/10/88930.jpg,Hataraku Oniisan!,Working Buddies!,6.39,Comedy,"The energetic Tapio Chatarozawa and the cool-headed Kuehiko Roshihara are two young cats trying out various part-time jobs. From delivering packages to washing windows on skyscrapers, the pair explore the opportunities that await them out on the recruiting field. As they struggle to learn the ropes, the duo endures the antics of their colorful customers and supervisors while bonding as working buddies.

[Written by MAL Rewrite]",TV,12,winter 2018,"Lantis, Movic, Half H.P Studio, BS Fuji, Tokyo MX, Good Smile Company",Tomovies,Original,4 min per ep,G - All Ages,7739,7070,22,3522,8954
37046,https://myanimelist.net/anime/37046/Drifters_OVA__Kokuou-sama_Goranshin,https://cdn.myanimelist.net/images/anime/12/89841.jpg,Drifters (OVA): Kokuou-sama Goranshin,,6.39,Comedy,Final episode of Kokuou-sama Goranshin released with the new Drifters episodes 13-14 Blu-ray disc.,Special,1,,,Hoods Entertainment,Manga,2 min,PG-13 - Teens 13 or older,7733,7415,4,2124,7883
37531,https://myanimelist.net/anime/37531/Suicide_Ballad,https://cdn.myanimelist.net/images/anime/1251/92703.jpg,Suicide Ballad,The Ballad of Suicide,6.39,"Drama, Supernatural","With its pitch-black wings spread wide and a fragile note in its mouth, a crow delivers a task to a young female spirit. Her job has always been to give people the final push to suicide, and this one is just like all the rest. Though jaded, she continues to perform her duty, as much as it tears her apart inside. However, when one of her victims is saved by a young man, her world shines brighter. But even this joy might be destroyed when he begins to show signs of despair...

[Written by MAL Rewrite]",Music,1,,,,Music,4 min,PG-13 - Teens 13 or older,,15589,1,364,687
50156,https://myanimelist.net/anime/50156/Himitsu_no_Kichi,https://cdn.myanimelist.net/images/anime/1393/118853.jpg,Himitsu no Kichi,,6.39,Hentai,"Secret Obsessions 1: Daylight, Part A

When Mine forgets to lock the door to his home, his friend Ayano slips in and forces him to go outside. As a result, he is obliged to help Ayano water her family's cabbage fields. But when he accidentally splashes Ayano with his hose, the water reveals everything beneath her thin blouse.

Secret Obsessions 1: Daylight, Part B

At the Motion Picture Research Society, there is an ongoing competition to determine which film will feature Yuzumon, a woman that is currently the talk of the campus. While viewed as a pure angel, she is certainly far from it. Matsuyama is well-acquainted with her bad attitude, but when he discovers her secret pastime in the club room, he decides to lend her more than a hand.

Secret Obsessions 2: Nightfall Part A

Tanabe dreams of a romantic summer by the beach. As it happens though, Tanabe cannot swim. While trying to learn with the help of his beautiful instructor, he ends up taking things too far and drowns. Luckily, she links her lips to his in order to resuscitate him, bringing the two ever closer.

Secret Obsessions 2: Nightfall Part B

The Japanese Confectionery, named Tamano-dou, has been owned by Juuzou's ancestors for generations. But because of Juuzou's scary face, his business has not been going well. However, after Tae and Erena joined his staff to avoid starvation, business has improved. As thanks for saving their lives, the two aim to repay this hunk of a man in their own special way.

[Written by MAL Rewrite]",OVA,2,,"Queen Bee, Mediabank",Blue bread,Manga,20 min per ep,Rx - Hentai,,8902,14,1803,5042
35116,https://myanimelist.net/anime/35116/Warau_Salesman_Dai_SP-banashi,https://cdn.myanimelist.net/images/anime/12/84709.jpg,Warau Salesman Dai SP-banashi,,6.39,"Comedy, Drama, Supernatural",Specials of Warau Salesman broadcasted intermittently during the main show not included in the episode count of the main show. They are 3 times the length of a normal episode and fill a half hour time-slot.,Special,8,,,Shin-Ei Animation,Manga,30 min per ep,PG-13 - Teens 13 or older,7775,14795,0,222,860
34799,https://myanimelist.net/anime/34799/PriPri_Chii-chan,https://cdn.myanimelist.net/images/anime/10/83963.jpg,PriPri Chii-chan!!,PriPri Chi-chan!!,6.39,"Comedy, Sci-Fi","The story revolves around a girl named Yuuka, who encounters a being from the depths of the Earth named Chii-chan (a pun of chiteijin, the Japanese word for underground-dweller), and an alien named Ucchan (a pun of uchuujin or alien). The story follows their heartwarming and chaotic everyday lives together.",TV,36,spring 2017,,OLM,Manga,12 min per ep,G - All Ages,7763,9651,11,1314,3950
